name,nodes,edges,density,limit,has_leafs,int_only
g002197,640,960,0.004694835680751174,0.321,True,True
g002198,503,531,0.004205840653291407,0.173,True,True
g002199,245,436,0.014586818333890934,0.053,True,True
g002200,160,240,0.018867924528301886,0.026,True,True
g002201,53,58,0.0420899854862119,0.004,True,True
g002202,2546,3620,0.001117358096293427,4.335,True,True
g002203,250,3089,0.09924497991967872,0.120,False,True
g002204,5368,6318136,0.43860629774548165,328.992,False,False
g002205,60,885,0.5,0.016,False,True
g002206,6,9,0.6,0.001,False,True
g002207,2677,2665638,0.7442120304001367,71.648,False,True
g002208,956,1631,0.0035729150693333918,0.531,True,True
g002209,500,12408,0.09946292585170341,0.543,False,True
g002210,500,31018,0.24864128256513027,0.961,False,True
g002211,320,10208,0.2,0.311,False,True
g002212,237,444,0.015876421368804978,0.047,True,True
g002213,4919,3047584,0.25195346392774826,68.541,False,False
g002214,422,808,0.009095923720322861,0.157,False,True
g002215,26,325,1.0,0.005,False,False
g002216,49,120,0.10204081632653061,0.005,True,True
g002217,400,800,0.010025062656641603,0.167,False,True
g002218,10,15,0.3333333333333333,0.001,False,True
g002219,2699,350614,0.09629736846225066,27.170,False,True
g002220,771,84810,0.2857142857142857,2.816,False,True
g002221,3753,5332868,0.7574420918134007,167.177,False,True
g002222,640,960,0.004694835680751174,0.314,True,True
g002223,1562,1694,0.0013895029369039348,1.602,True,True
g002224,1200,9448,0.01313316652766194,1.431,False,True
g002226,908,185232,0.4498346196251378,5.357,False,False
g002227,594,7955,0.045167810766461695,0.504,False,True
g002228,198,280,0.01435676562580116,0.034,True,True
g002229,600,4808,0.026755703951029493,0.406,False,True
g002230,1274,1808,0.0022296186587511917,1.149,True,True
g002231,4472,6938,0.0006939973728528393,13.661,True,True
g002232,5722,7662016,0.4681157451947824,421.502,False,False
g002233,655,23149,0.1080794640147536,1.045,False,False
g002234,165,225,0.01662971175166297,0.024,True,True
g002235,451,825,0.008130081300813009,0.167,True,True
g002236,1019,1941,0.00374225665209738,0.700,True,True
g002237,386,653,0.008788103088621223,0.123,True,True
g002238,5949,2053808,0.11608467987759212,74.879,False,False
g002239,538,1088,0.007531861574352904,0.225,False,True
g002241,3000,4476174,0.9950370123374458,168.964,False,True
g002242,2160,4320,0.0018527095877721167,2.609,False,True
g002243,640,204480,1.0,3.417,False,True
g002244,640,4135,0.020222026604068858,0.476,False,True
g002245,243,1215,0.04132231404958678,0.078,False,True
g002246,729,4374,0.016483516483516484,0.667,False,False
g002247,730,188711,0.7092132213390457,4.144,False,True
g002248,18,21,0.13725490196078433,0.001,True,True
g002249,1408,2056,0.00207566065775021,1.390,True,True
g002250,2333,4137,0.0015208004476013114,3.600,True,True
g002251,971,434675,0.9230042362534108,10.868,False,False
g002252,3121,884181,0.18160291326744388,70.474,False,False
g002253,640,40896,0.2,1.452,False,True
g002254,400,1515,0.01898496240601504,0.151,True,True
g002255,80,3160,1.0,0.027,False,True
g002256,1000,49462,0.09902302302302303,2.646,False,True
g002257,1220,1858,0.0024986887935555886,1.027,True,True
g002258,521,71057,0.5245607559427137,1.590,False,True
g002259,1465,260770,0.24316939890710382,10.381,False,True
g002260,64,192,0.09523809523809523,0.009,False,True
g002261,640,204480,1.0,2.844,False,True
g002262,17,68,0.5,0.001,False,True
g002263,1000,5000,0.01001001001001001,0.910,False,True
g002264,640,4135,0.020222026604068858,0.492,False,True
g002265,89,104,0.026557711950970377,0.009,True,True
g002266,640,1280,0.006259780907668232,0.345,True,True
g002267,5592,6974892,0.44618074879692454,129.281,False,False
g002268,881,155428,0.40095965328655453,2.732,False,False
g002269,500,625,0.00501002004008016,0.185,True,True
g002270,2500,309194,0.09898167266906763,22.098,False,True
g002271,4542,8487960,0.8230660499072446,241.505,False,True
g002272,4589,3547297,0.33696599825632084,198.535,False,True
g002273,615,57453,0.3042980853261301,1.115,False,True
g002274,320,640,0.012539184952978056,0.097,True,True
g002275,640,960,0.004694835680751174,0.330,True,True
g002276,6000,47899,0.0026614991387453463,32.346,False,True
g002277,640,1280,0.006259780907668232,0.353,True,True
g002278,43,144,0.15946843853820597,0.005,False,True
g002279,100,4950,1.0,0.069,False,True
g002280,120,5644,0.7904761904761904,0.101,False,True
g002281,640,1280,0.006259780907668232,0.348,True,True
g002282,564,1112,0.007004018492624366,0.261,False,True
g002283,100,4901,0.9901010101010101,0.080,False,True
g002284,160,240,0.018867924528301886,0.027,True,True
g002285,1898,3616,0.0020086065680768204,2.150,True,True
g002286,100,315,0.06363636363636363,0.015,True,True
g002287,100,200,0.04040404040404041,0.013,True,True
g002288,29,113,0.27832512315270935,0.003,True,True
g002289,231,4410,0.16600790513833993,0.129,False,False
g002290,207,286,0.01341400497162422,0.038,True,True
g002291,864,176133,0.4724394875756405,2.961,False,False
g002292,26,130,0.4,0.003,False,True
g002293,886,1800,0.004591192562268049,0.651,True,True
g002294,126,4100,0.5206349206349207,0.088,False,True
g002295,640,960,0.004694835680751174,0.336,True,True
g002296,100,495,0.1,0.018,False,True
g002297,31465,1534680,0.003100317413449472,1144.761,False,False
g002298,457,553,0.005307305462781681,0.173,True,False
g002300,5038,11889413,0.937044670549486,513.004,False,False
g002301,500,2500,0.02004008016032064,0.253,False,True
g002302,217,299,0.012758149854924048,0.042,True,True
g002303,2676,3894,0.0010879678135870248,4.920,True,True
g002304,2265,4545,0.0017726347319401868,3.857,True,True
g002305,75,187,0.06738738738738739,0.010,False,True
g002306,1000,100000,0.2002002002002002,4.034,False,False
g002307,3524,5560,0.0008956869451694604,8.532,True,True
g002308,200,19900,1.0,0.226,False,False
g002309,800,4694,0.014687108886107634,0.477,False,True
g002310,648,91608,0.43700269048027934,2.475,False,False
g002311,1350,631861,0.693914284929852,18.679,False,False
g002312,6395,3830605,0.18736315295589615,316.116,False,False
g002313,468,563,0.005151997657350977,0.192,True,False
g002314,561,43524,0.2770817417876241,0.812,False,False
g002315,4045,7094,0.0008673442564424214,11.520,True,True
g002316,253,362,0.011355793964489616,0.054,True,True
g002317,31465,1534680,0.003100317413449472,944.317,False,False
g002318,625,2326,0.011928205128205128,0.350,False,True
g002319,246,468,0.015530114484818317,0.053,True,True
g002320,5243,529336,0.03851984692367571,96.241,False,False
g002322,300,44850,1.0,0.469,False,True
g002323,640,1280,0.006259780907668232,0.350,True,True
g002324,800,1600,0.0050062578222778474,0.329,False,True
g002325,150,11175,1.0,0.121,False,True
g002326,1800,14329,0.008849978383052313,3.094,False,True
g002327,1468,2931,0.0027220095507151892,1.595,True,True
g002328,38294,71533,9.756326149216367e-05,914.641,False,True
g002329,100,125,0.025252525252525252,0.012,True,True
g002330,320,51040,1.0,0.442,False,True
g002331,640,4135,0.020222026604068858,0.484,False,True
g002332,3181,1117657,0.22097734385966994,64.489,False,False
g002334,50,108,0.08816326530612245,0.005,True,True
g002335,909,79987,0.19382048336992289,1.885,False,True
g002336,200,19900,1.0,0.252,False,True
g002338,20,40,0.21052631578947367,0.001,False,True
g002339,4779,3268836,0.2863122645458351,190.047,False,False
g002340,640,40896,0.2,1.455,False,True
g002341,300,21375,0.4765886287625418,0.406,False,True
g002342,200,1636,0.08221105527638191,0.063,False,True
g002343,839,1617,0.004599747966808993,0.514,False,True
g002344,625,2319,0.011892307692307692,0.342,False,True
g002345,703,99123,0.4017094017094017,2.827,False,False
g002346,2500,62500,0.020008003201280513,9.858,False,True
g002347,13,39,0.5,0.001,False,True
g002348,640,204480,1.0,2.806,False,True
g002349,80,160,0.05063291139240506,0.010,True,True
g002350,843,30348,0.0855106888361045,1.420,False,True
g002351,388,815,0.010855377074509178,0.128,False,True
g002352,800,6385,0.019978097622027534,0.684,False,True
g002353,1000,10000,0.02002002002002002,0.765,False,True
g002354,6,8,0.5333333333333333,0.001,False,True
g002355,80,3160,1.0,0.029,False,True
g002356,928,1527,0.0035501060149536884,0.686,True,False
g002357,501,59038,0.4713612774451098,0.949,False,False
g002358,4222,764182,0.0857616678512201,85.532,False,False
g002359,707,85162,0.34123355678344036,1.456,False,True
g002360,200,5943,0.298643216080402,0.145,False,True
g002362,161,220,0.017080745341614908,0.024,True,True
g002363,6827,7365,0.0003160869457550596,28.506,True,True
g002364,80,160,0.05063291139240506,0.009,True,True
g002365,64,192,0.09523809523809523,0.007,False,True
g002366,640,960,0.004694835680751174,0.312,True,True
g002367,1000,5000,0.01001001001001001,0.913,False,True
g002368,640,1280,0.006259780907668232,0.354,True,True
g002369,500,50000,0.40080160320641284,1.484,False,False
g002370,3884,6327201,0.8390638588603363,114.845,False,False
g002371,584,674,0.003959209567893983,0.315,True,False
g002372,1081,3173,0.0054356391544180625,1.131,False,True
g002373,28,168,0.4444444444444444,0.003,False,True
g002374,4709,1310217,0.11819744291963923,113.576,False,True
g002375,5444,10516364,0.709805164011559,463.476,False,False
g002376,160,812,0.06383647798742138,0.040,False,True
g002377,154,209,0.017740429505135387,0.022,True,True
g002378,640,204480,1.0,3.395,False,True
g002379,6630,5091840,0.2317091567355559,260.875,False,True
g002380,1000,50000,0.1001001001001001,2.786,False,False
g002381,237,390,0.01394550525638275,0.049,True,True
g002382,2010,3662,0.0018137287678085432,2.734,False,True
g002383,3692,6726,0.0009871453886396973,8.983,False,True
g002384,755,93000,0.3267342385862596,1.761,False,False
g002385,200,5794,0.29115577889447236,0.143,False,True
g002386,320,640,0.012539184952978056,0.096,True,True
g002387,55,450,0.30303030303030304,0.009,False,False
g002388,1000,3000,0.006006006006006006,0.575,False,True
g002389,704,1146,0.004631126341652658,0.271,True,True
g002390,822,110559,0.3276492082825822,2.064,False,True
g002391,2852,5704,0.0014030164854437039,8.173,False,False
g002392,100,316,0.06383838383838383,0.016,False,True
g002393,150,11175,1.0,0.128,False,False
g002394,50,100,0.08163265306122448,0.005,True,True
g002395,150,3340,0.29888143176733784,0.079,False,True
g002396,100,1600,0.32323232323232326,0.031,False,False
g002397,8,22,0.7857142857142857,0.001,False,True
g002398,100,4900,0.98989898989899,0.072,False,True
g002399,100,4950,1.0,0.053,False,True
g002400,320,10208,0.2,0.309,False,True
g002401,209,314,0.01444608023555392,0.042,True,True
g002402,36,317,0.5031746031746032,0.005,False,True
g002403,100,4455,0.9,0.079,False,True
g002404,36,44,0.06984126984126984,0.003,True,True
g002405,625,2352,0.012061538461538462,0.272,False,True
g002406,640,960,0.004694835680751174,0.310,True,True
g002407,50,63,0.05142857142857143,0.004,True,True
g002408,1765,3613,0.0023208905847513697,2.191,True,True
g002409,766,1535,0.005238997252512842,0.456,False,True
g002410,1000,245000,0.4904904904904905,5.786,False,True
g002412,27405,1282554,0.003415559772296015,1046.231,False,False
g002413,320,480,0.009404388714733543,0.089,True,True
g002414,45,270,0.2727272727272727,0.005,False,True
g002415,735,32340,0.11989100817438691,1.363,False,False
g002416,28,378,1.0,0.005,False,False
g002417,1803,315525,0.19422863485016648,16.011,False,False
g002418,6925,802751,0.03348374408482399,151.803,False,False
g002419,250,1230,0.039518072289156624,0.096,False,True
g002420,1000,84901,0.16997197197197197,4.088,False,False
g002421,562,1635,0.010371667269301768,0.231,True,True
g002422,3161,319261,0.06392405063291139,32.883,False,False
g002423,500,12500,0.10020040080160321,0.530,False,True
g002424,20,50,0.2631578947368421,0.002,False,True
g002425,30,45,0.10344827586206896,0.002,False,True
g002426,640,1280,0.006259780907668232,0.357,True,True
g002427,8790,9815,0.00025409256658215465,44.168,True,True
g002428,12,30,0.45454545454545453,0.001,False,True
g002429,40,240,0.3076923076923077,0.005,False,True
g002430,640,1280,0.006259780907668232,0.349,True,True
g002431,80,350,0.11075949367088607,0.013,False,True
g002432,83,120,0.03526300323244196,0.009,True,True
g002433,150,11175,1.0,0.120,False,True
g002434,713,1053,0.004148478497250106,0.373,True,True
g002435,775,1538,0.005127948653830124,0.473,False,True
g002436,121,154,0.021212121212121213,0.015,True,True
g002437,257,515,0.015655398832684825,0.063,False,True
g002438,125,375,0.04838709677419355,0.016,False,True
g002439,821,280699,0.8338997653070319,5.054,False,True
g002440,2242,110979,0.04417670682730924,11.756,False,False
g002441,727,97284,0.3686382393397524,1.840,False,False
g002442,5,6,0.6,0.001,True,True
g002443,320,640,0.012539184952978056,0.097,True,True
g002444,160,12720,1.0,0.101,False,True
g002445,5058,1243672,0.09724428193172761,47.638,False,False
g002446,121,180,0.024793388429752067,0.016,True,True
g002447,609,8599,0.04644693630628295,0.689,False,True
g002448,80,350,0.11075949367088607,0.013,False,True
g002449,644,1288,0.006220839813374806,0.378,False,False
g002450,582,11698,0.0691898669789615,0.718,False,False
g002451,4439,775717,0.07875186761285956,96.592,False,False
g002452,1200,10002,0.01390325271059216,2.363,False,True
g002454,80,120,0.0379746835443038,0.009,True,True
g002455,100,4901,0.9901010101010101,0.082,False,True
g002456,323,592,0.011383958617772052,0.088,True,True
g002457,26,130,0.4,0.003,False,True
g002458,1000,9990,0.02,1.000,False,True
g002459,640,1280,0.006259780907668232,0.336,True,True
g002460,33,36,0.06818181818181818,0.003,True,True
g002461,800,19176,0.06,0.977,False,True
g002462,1192,293232,0.41309823677581864,9.585,False,False
g002463,26,130,0.4,0.003,False,True
g002464,704,59256,0.23946075261864735,2.294,False,False
g002465,1632,459408,0.34518700183936235,17.485,False,False
g002466,160,2544,0.2,0.070,False,True
g002467,512,2304,0.01761252446183953,0.322,False,True
g002468,6100,9819591,0.5278796577778136,528.794,False,False
g002469,64,576,0.2857142857142857,0.011,False,True
g002470,150,8872,0.7939149888143177,0.159,False,True
g002471,4212,715466,0.08067619220947805,90.432,False,False
g002473,705,21212,0.08547711154094133,1.135,False,False
g002475,25,150,0.5,0.003,False,True
g002476,640,204480,1.0,2.841,False,True
g002477,231,630,0.023715415019762844,0.068,False,False
g002478,2000,4000,0.002001000500250125,1.872,False,True
g002479,280,287,0.007347670250896057,0.050,True,True
g002480,640,4135,0.020222026604068858,0.485,False,True
g002481,2992,271206,0.06061097731697767,17.961,False,False
g002482,1118,268540,0.43007480745608206,8.253,False,True
g002483,1250,1763,0.0022584467574059248,1.113,True,True
g002484,120,2130,0.29831932773109243,0.050,False,True
g002485,642,64200,0.31201248049922,1.956,False,False
g002486,720,1269,0.004902642559109875,0.383,False,True
g002487,1000,3000,0.006006006006006006,0.578,False,True
g002488,100,180,0.03636363636363636,0.015,False,True
g002489,400,760,0.009523809523809525,0.182,False,True
g002490,6913,5885947,0.24636332480136724,437.265,False,False
g002491,200,5888,0.2958793969849246,0.143,False,True
g002493,40,240,0.3076923076923077,0.005,False,True
g002494,160,12720,1.0,0.102,False,True
g002495,500,53500,0.4288577154308617,1.655,False,False
g002496,210,276,0.012576896787423103,0.038,True,True
g002497,12,11,0.16666666666666666,0.001,True,True
g002499,1400,11263,0.011501072194424589,1.944,False,True
g002500,100,2948,0.5955555555555555,0.056,False,True
g002501,682,1364,0.005873715124816446,0.249,False,True
g002502,610,35380,0.19047619047619047,1.353,False,False
g002503,100,2000,0.40404040404040403,0.042,False,False
g002504,467,896,0.008234461589361369,0.182,True,True
g002505,685,27277,0.1164340291117087,1.422,False,False
g002506,23,12,0.04743083003952569,0.014,True,True
g002507,2744,8232,0.002187386073641998,3.979,False,True
g002508,6084,2263248,0.12230807167516028,232.312,False,True
g002509,618,9198,0.04824471684159179,0.623,True,True
g002510,269,11654,0.3233091050324585,0.273,False,True
g002511,6,10,0.6666666666666666,0.001,False,True
g002512,4731,1386782,0.12394359903171158,121.735,False,False
g002513,25,100,0.3333333333333333,0.002,False,True
g002515,625,1250,0.00641025641025641,0.407,False,False
g002516,450,17827,0.17646127196238554,0.581,False,True
